relationship_id,entity_id_a,entity_id_b,relationship_type,role_a,role_b
rel-0000223,NK-gPxPPi6BriACdxhoP72LH6,NK-GiEMmTUF59YYLz5KoBLcd6,Ownership,owner,asset
rel-0000224,NK-bn8LaGQvKRnceVtryRZ5MB,NK-dtMEFdiQzdVu854GkpSxYN,Ownership,owner,asset
rel-0000225,NK-gPxPPi6BriACdxhoP72LH6,NK-WkBhxFdRSVEFPZKG6Khvn8,Ownership,owner,asset
rel-0000226,NK-gPxPPi6BriACdxhoP72LH6,NK-9zH9Ks2s43NXbLnvUsDi7Y,Ownership,owner,asset
rel-0000227,NK-M2jseYxfb6a3WuuMTXjMhr,gb-fcdo-named-exmo-poland-sp-z-o-o,Ownership,owner,asset
rel-0000228,gb-fcdo-named-almuhit-alhadi-marine-services,NK-nGpsWYWwXCTg8SRFRcpYVA,Ownership,owner,asset
rel-0000229,NK-aHbpGeTveNGSac5DgHdZUj,NK-UqDuWyZrGZYRmY9jiX3eFZ,Ownership,owner,asset
rel-0000230,NK-GonT3YByHhpfWspZJenTAt,NK-anmpMqC7y2kcjjXGs9GPe7,Ownership,owner,asset
rel-0000231,NK-gPxPPi6BriACdxhoP72LH6,NK-HboSfSBhes2BraRs2rfhKc,Ownership,owner,asset
rel-0000232,NK-76VTat75kpsZnxkpFVao2z,NK-gtUkKvMr9fpJSAqipzhzDs,Ownership,owner,asset
rel-0000233,NK-eb5qoMUzRCc4j4BWkLjaPU,NK-VLNkrPj3yJPipjcTjKEzvc,Ownership,owner,asset
rel-0000234,NK-aD3axi6Zq3JCn3gD3aiSbk,NK-C3zZfmWpz94RycdTSMHQSD,Ownership,owner,asset
rel-0000235,NK-h6LsudUxYRiGBpes2euxaE,NK-PXQ2RubcWhYEapNRAgBMqY,Ownership,owner,asset
rel-0000236,NK-T7VT4MWdjQR9UigMmrGFfL,NK-L8yC6NoSNttNfcJfEP3YUd,Ownership,owner,asset
rel-0000237,NK-CE8YxrbXKaUQ68gCcEea7s,NK-YFR8zWd6gwAr7U5L43rPEd,Ownership,owner,asset
rel-0000238,NK-jqUAig8CzkiuewQsCveQXo,NK-Qvuh9EW2y7GMLKvGjFsmLJ,Ownership,owner,asset
rel-0000239,NK-fEjzfC4caAkuBGy42wcSDw,NK-aPQsiY9nGqAhUx2D4TkJTC,Ownership,owner,asset
rel-0000240,NK-jqUAig8CzkiuewQsCveQXo,NK-ZLSeiVPZ7nxBXTmnRS86jK,Ownership,owner,asset
rel-0000241,NK-ViEqvpCMmHfDcJLvH4XEGi,NK-LZoj3jiJNMzbRAWQcLUpYg,UnknownLink,subject,object
rel-0000242,NK-n7UKDpgRZp6hxqfE89KoWF,NK-ffVZehfiZaze8f6822scRM,Ownership,owner,asset
rel-0000243,NK-S8uLsf6MdDgRGDuXDcg5Td,NK-ZGvqqgVVePswuxWxvujUNr,Ownership,owner,asset
rel-0000244,NK-EtYUMcCkeX7zgZwP6ugZ4Y,NK-GUkkAuqzsncQbg7hBJGabW,Ownership,owner,asset
rel-0000245,NK-jaReUaXGjcwM9tm7XuYbtU,NK-c665ggyKYmUArferXWhWMR,Ownership,owner,asset
rel-0000246,NK-Csk2upZDGkN6iQwUjFVwNk,NK-nwq4ub8WLFzLyaebmhrRrv,Ownership,owner,asset
rel-0000247,NK-PAtrX43nBCTdMfmKMgm5bG,NK-KkpawoT9zVFUSLk459FS6i,Ownership,owner,asset
rel-0000248,NK-gPxPPi6BriACdxhoP72LH6,NK-BFWy5x37LvL5eZFNQ4cZbJ,Ownership,owner,asset
rel-0000249,NK-gPxPPi6BriACdxhoP72LH6,NK-Psbv8j6Z7SrXSUtSHcjGsj,Ownership,owner,asset
rel-0000250,NK-eb5qoMUzRCc4j4BWkLjaPU,NK-dtYAMkQoUQs4gSaKkvsdg2,Ownership,owner,asset
rel-0000251,NK-ggDYYCWmCfZxvFpgQGm9VV,NK-KkpawoT9zVFUSLk459FS6i,Ownership,owner,asset
rel-0000252,NK-HVpbYPh8zxPdszsycY2Fxp,NK-JX9uuRLAXAx8TqXVXwUyEC,Ownership,owner,asset
rel-0000253,NK-Tp3NLmYws94Zzni7rojbTx,NK-hmvNRpXKeiDGeQRcRAiitF,Ownership,owner,asset
rel-0000254,NK-KcGfSz3HzKCVwMyFge8C9c,NK-NpNoKisUKx9kWNH9YFuu9U,Ownership,owner,asset
rel-0000255,gb-fcdo-named-duport-marine-services-inc,NK-C3zZfmWpz94RycdTSMHQSD,UnknownLink,subject,object
rel-0000256,NK-km8DX7AcTurJ4KFQaZ6ZJk,NK-eE4nEEqtTSzRdfRBek5kG5,Ownership,owner,asset
rel-0000257,NK-bsg9ZAtDiWmMwUQdUTrUyZ,NK-jNzkADK8BfBtdnsLDD3wkc,Ownership,owner,asset
rel-0000258,NK-kpSnDJuh3y5AU6F6U8rwrh,NK-iXad5ETKsB6gYPRGBxnJCX,Ownership,owner,asset
rel-0000259,NK-gPxPPi6BriACdxhoP72LH6,NK-6TgRb4ZFsx9egJ5nrN8khS,Ownership,owner,asset
rel-0000260,NK-jaduKGBo3uKyR7TcWRKoge,NK-dMRiwspLWQ3tFjpUvnL63W,Ownership,owner,asset
rel-0000261,gb-fcdo-named-kurow-shipping-ltd,NK-6BoCn4DtY5K43k2kH4pDm8,Ownership,owner,asset
rel-0000262,NK-Nt3PZueX4JJthc7bgPgaNy,NK-JaTs5qb3tMY37QroLSusVd,Ownership,owner,asset
rel-0000263,NK-6XfczY3EKqwzXXv42RXT2Z,NK-aXLj2CGYqVhLJEcDov7ECf,Ownership,owner,asset
rel-0000264,NK-cBxiqJDCs2AvXSQ9ZFyw3j,NK-bJb59zuUWPns8m9DJzzJwe,Ownership,owner,asset
rel-0000265,NK-Yh4GdBCNKomhVUSGK5y9dX,NK-heaZTqCkpeoe5h9hQ8XKoj,Ownership,owner,asset
rel-0000266,NK-dUX9DsF8UJfszjUpvyi55b,NK-iFC5enJc8Z4rH8Ny8NmUnt,Ownership,owner,asset
rel-0000267,NK-j66Y2uGL3gXv3UDWkQgox2,NK-Sq6UgFyg3TsBop3SSs9SFq,UnknownLink,subject,object
rel-0000268,NK-j66Y2uGL3gXv3UDWkQgox2,il-nbctf-2c32f473f09befc600620c85f918402a1f867f00,UnknownLink,subject,object
rel-0000269,NK-Sq6UgFyg3TsBop3SSs9SFq,NK-iFWGuqQcuwJCBL9oY5iygi,UnknownLink,subject,object
rel-0000270,il-nbctf-96b04c234d7262e8192d99d9e68db156c9d05322,NK-nFg77q6vHJLmSUp8mm3pPS,UnknownLink,subject,object
rel-0000271,il-nbctf-39400cf98710b386fc692de28ffd203a24b61cf7,NK-ncB6saL459UrpWpopB8bsR,UnknownLink,subject,object
rel-0000272,NK-XvQXTdUr9Ut7EiK4K7d3Tk,NK-mgmfKXHzsq6m7L7XsHFTWT,UnknownLink,subject,object
rel-0000273,NK-3iqeBfzgoi2TXKRvNbBci5,NK-mgmfKXHzsq6m7L7XsHFTWT,UnknownLink,subject,object
rel-0000274,il-nbctf-a74ad5d5832f274660c97c146ab1f849f00e4b87,NK-npdZSrDYbpdVnmUndsGzzA,UnknownLink,subject,object
rel-0000275,NK-j66Y2uGL3gXv3UDWkQgox2,il-nbctf-c171a05ba6ff6ef26bbce6803bb15066e5eb5c72,UnknownLink,subject,object
rel-0000276,NK-kZuR5tZo9Nc9XvdbCraQ4u,NK-mgmfKXHzsq6m7L7XsHFTWT,UnknownLink,subject,object
rel-0000277,il-nbctf-03843fe9dd318783c1b8db6ae87a852366d27562,NK-mgmfKXHzsq6m7L7XsHFTWT,UnknownLink,subject,object
rel-0000278,NK-j66Y2uGL3gXv3UDWkQgox2,NK-2aK5X99pZYvy5BS9YmQ2QL,UnknownLink,subject,object
rel-0000279,NK-XcvWgfN8EmXRgr337Ev3sJ,NK-j8eQyjJ7zHMSfCCTkpEZwT,UnknownLink,subject,object
rel-0000280,il-nbctf-7d33aa6ba6ee413d953c789575b5eaa3cac52191,il-nbctf-39400cf98710b386fc692de28ffd203a24b61cf7,UnknownLink,subject,object
rel-0000281,il-nbctf-96b04c234d7262e8192d99d9e68db156c9d05322,NK-npdZSrDYbpdVnmUndsGzzA,UnknownLink,subject,object
rel-0000282,il-nbctf-7b1a9c2baa606004258a2fdacc1520f91934e3f0,NK-ipVrFZf7o3drYzB3jPB6tu,UnknownLink,subject,object
rel-0000283,NK-j66Y2uGL3gXv3UDWkQgox2,NK-jcJapBiedZ5AsnG59xPL8S,UnknownLink,subject,object
rel-0000284,NK-TkQHAgNBD8eMxg6eqqspUh,il-nbctf-6efa2742059a1e4f2976250d4c9e0820094d8e3d,UnknownLink,subject,object
rel-0000285,NK-j66Y2uGL3gXv3UDWkQgox2,il-nbctf-d74f7860d5698a538a82d9ada1cdfcbde93d0a10,UnknownLink,subject,object
rel-0000286,il-nbctf-a74ad5d5832f274660c97c146ab1f849f00e4b87,NK-mgmfKXHzsq6m7L7XsHFTWT,UnknownLink,subject,object
rel-0000287,NK-hNUNKjDvWmc9QDfbWw2NPK,il-nbctf-512e3128d67a2c439d0f2112d0d5997620f0d6e8,UnknownLink,subject,object
rel-0000288,il-nbctf-30fe41b1acc16eeed9a7fb944087091cc5723578,NK-Sq6UgFyg3TsBop3SSs9SFq,UnknownLink,subject,object
rel-0000289,NK-hNUNKjDvWmc9QDfbWw2NPK,il-nbctf-d00dfe04e37db9a4037129f2fca80e0ee2ea0739,UnknownLink,subject,object
rel-0000290,NK-kogYwiSMy6g8LTB4d36DuS,Q7747,UnknownLink,subject,object
rel-0000291,ltfiu-4-uab-em-industry,Q97007425,UnknownLink,subject,object
rel-0000292,ltfiu-15-uab-igantik,Q97007425,UnknownLink,subject,object
rel-0000293,ltfiu-11-uab-vydmantai-wind-park,Q7747,UnknownLink,subject,object
rel-0000294,ltfiu-5-uab-amkodor-baltic,Q97007425,UnknownLink,subject,object
rel-0000295,ltfiu-3-uab-em-system,Q97007425,UnknownLink,subject,object
rel-0000296,NK-dvHkMtTLE4jZfoNfsaevYW,lv-sanction-93bfd93d27842decb71925115a6f76554228ce8e,UnknownLink,subject,object
rel-0000297,Q4398633,NK-SC84FacyWyFsBdLErbWzUT,UnknownLink,subject,object
rel-0000298,Q97007425,NK-C3uYuqQvpEWkg65K9sFJ3N,UnknownLink,subject,object
rel-0000299,Q4398633,lv-sanction-530390d74a9e37fe0528a7d5e05ed02cdde9ddfd,UnknownLink,subject,object
rel-0000300,Q109492715,NK-LVyjEWp4GKdvHCQBysu8tQ,UnknownLink,subject,object
rel-0000301,Q7747,NK-FRQqzcuyEBn6ukJHMRL3Ks,UnknownLink,subject,object
rel-0000302,Q4398633,NK-m6roBZWxZMCJscTAUWqXJA,UnknownLink,subject,object
rel-0000303,Q4398633,lv-sanction-a8bb4bbdeadecc30327736bc8fa764d9f1029662,UnknownLink,subject,object
rel-0000304,Q7747,NK-LimpGzo94PudvB5sCE9KdK,UnknownLink,subject,object
rel-0000305,Q7747,NK-RCvT2hj3edmSpXcC63WGTw,UnknownLink,subject,object
rel-0000306,Q7747,lv-sanction-4c4454f7a6687c9e9311bc33900f1e883bfa3e3c,UnknownLink,subject,object
rel-0000307,Q7747,lv-sanction-ea9231b82ce7abecea87bcc03aac6f821d6e7b9f,UnknownLink,subject,object
rel-0000308,Q503147,NK-SwjWdtCoytUwageqKcEHmx,UnknownLink,subject,object
rel-0000309,Q4398633,lv-sanction-4af89cb02687b48ba7815b25f74e7206b952a3e6,UnknownLink,subject,object
rel-0000310,Q503147,NK-AWoipMBUyAhZ98Gt7soDyH,UnknownLink,subject,object
rel-0000311,Q4398633,NK-AmNCVTDG5hd7dpoakzqwXg,UnknownLink,subject,object
rel-0000312,Q1894128,NK-UwDN5nyVs4G3qsZVnCBscV,UnknownLink,subject,object
rel-0000313,Q7747,lv-sanction-9e2ac45c38bb8610806f8083d44514da5b508fe8,UnknownLink,subject,object
rel-0000314,Q4398633,lv-sanction-4c33a26d2756f56164060b39a8b4471254ee1bd4,UnknownLink,subject,object
rel-0000315,Q503147,NK-7t3uGVnikMD4hPQbJMmdYe,UnknownLink,subject,object
rel-0000316,Q7747,lv-sanction-7dc6d8b7a5eb2f199ddb08f01d558d99a56283dc,UnknownLink,subject,object
rel-0000317,NK-MJW9Pb2VZ6pmZx2AyvxEpH,NK-KoBw2m7REXb5kcMjjAkdQZ,UnknownLink,subject,object
rel-0000318,Q7747,lv-sanction-a18cf9ca9f3779ff6b92b5f48b4bcc38bc878a61,UnknownLink,subject,object
rel-0000319,Q4398633,lv-sanction-358688a86c39a7948b991397362170a08a840ae6,UnknownLink,subject,object
rel-0000320,Q4398633,NK-BtQMuZAU3GfhnP9Stb5Am2,UnknownLink,subject,object
rel-0000321,Q7747,NK-SjRwchVx3EX23ZBPXjkcKy,UnknownLink,subject,object
rel-0000322,Q7747,NK-BQodKnCmThBDTtQCGYUvgC,UnknownLink,subject,object
rel-0000323,NK-MJW9Pb2VZ6pmZx2AyvxEpH,NK-CcwcXyjgghjdZUZPkEebN6,UnknownLink,subject,object
rel-0000324,Q7747,lv-sanction-4077140c0f19062776603b1ade238cc839659a94,UnknownLink,subject,object
rel-0000325,Q7747,NK-FENs6DchkjSfqUxYEzkw4f,UnknownLink,subject,object
rel-0000326,Q7747,NK-nGqXGThWRtVXC3NPSxm9GK,UnknownLink,subject,object
rel-0000327,Q2894431,NK-KW6JZY48U4rVsT9emPkEeJ,UnknownLink,subject,object
rel-0000328,NK-By7B4vXKkDB6BBBrnQB2by,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000329,NK-TF7zJjsF58yVVPFjXWKSBd,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000330,NK-extZggK5PoUJoAnghtkaTX,NK-kph4vGHcR4PWZLH5ySLBGC,UnknownLink,subject,object
rel-0000331,NK-mKEZsNTE8C94Gsi4zf9VRr,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000332,NK-KMDgdPDvQBP93igxVjfAL4,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000333,NK-PftaXieKXWLYzZME7PQrQs,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000334,NK-FvYujPQbVav296gzaTpFDk,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000335,NK-hQstCxrXUA6DNBek3Q5kt4,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000336,NK-oH84LLLpxpCwvkBqKpHEwx,NK-kNULoiM7XfTYeWLtTZ4UHg,UnknownLink,subject,object
rel-0000337,NK-njXgFmszM3rbvRbvtsi796,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000338,NK-KkAcZKkjan9XpqB8ujkiNw,NK-kNULoiM7XfTYeWLtTZ4UHg,UnknownLink,subject,object
rel-0000339,NK-jbuK5iavVL8rwHYeUZ67sS,NK-kNULoiM7XfTYeWLtTZ4UHg,UnknownLink,subject,object
rel-0000340,NK-mFnTFJcNF2uMh7jxQucAkg,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000341,NK-m4AGHb4xKUBi6tXK8wqtEf,NK-n3mqNyNNPRiqGcWtWR9Uoq,UnknownLink,subject,object
rel-0000342,NK-kikE4xnQPTrKD69jEdrL2y,NK-n3mqNyNNPRiqGcWtWR9Uoq,UnknownLink,subject,object
rel-0000343,NK-TrFQRg47iFanEQWt5jDAW8,NK-Uye5Pi4wNs4ZPPicqLvLGr,UnknownLink,subject,object
rel-0000344,NK-oKrY9G9vRmc8wgo94KCRpi,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000345,NK-bS5LRhepChEoMeZTNakoFH,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000346,NK-n4RNJAaSr6o6HaiG3djnHQ,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000347,Q1859524,Q7747,UnknownLink,subject,object
rel-0000348,NK-E4kMhc2vWPst4suqRk7LjD,NK-kNULoiM7XfTYeWLtTZ4UHg,UnknownLink,subject,object
rel-0000349,NK-jw4ZFs7hDbfUf746NQGhJe,NK-kNULoiM7XfTYeWLtTZ4UHg,UnknownLink,subject,object
rel-0000350,NK-GNZbN3N2xHswLw26pBDqzf,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000351,NK-XFr8ujeqMwhDmzwXYHSAG9,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000352,NK-SY3PwSU7w3kDNRZzbikm5L,NK-n3mqNyNNPRiqGcWtWR9Uoq,UnknownLink,subject,object
rel-0000353,NK-nMBGNoGzyUXD8uiqMoYpkV,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000354,NK-KqpybwMoh28sgvSMdXkgV6,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000355,NK-PshKJdrdZEtV9yA7BdjyZb,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000356,NK-DgUkWt5hGQ6DrbVwj3nEyY,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000357,NK-YfNPvqhMbK6GG4XNQZ2yqu,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000358,NK-ah5cwAe4un6ZaLxAaW2heX,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000359,NK-XR9pfrLHYak9otFFa3SwNh,NK-kNULoiM7XfTYeWLtTZ4UHg,UnknownLink,subject,object
rel-0000360,NK-c9CirADoJuh4J6MYumjpSM,NK-n3mqNyNNPRiqGcWtWR9Uoq,UnknownLink,subject,object
rel-0000361,NK-MkSwqKei5n5Nf4Ea8t47js,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000362,NK-mAsMqf79pCbSXJzjvPbK7C,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000363,NK-WxpNQ8x3eLy6eHut9kqwaq,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000364,nz-ru-ent-268-joint-stock-company-research-and-development-centre-atlas,NK-TxKSu9DEeeuLbkMm7Zqjiq,UnknownLink,subject,object
rel-0000365,NK-ZANBHNfGVfhoZeZHiPTFfH,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000366,NK-fujDwKq48maNEZ63sK53Sk,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000367,NK-dfdAAgJvpwoLJaSTXbUCzp,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000368,NK-oNxdknA45PuiZqL4ysCjTZ,NK-jqXHr8jsSFcyJZjkP7Jmvd,UnknownLink,subject,object
rel-0000369,NK-cxH6yqurS62EiBp4BGnfzq,NK-kph4vGHcR4PWZLH5ySLBGC,UnknownLink,subject,object
rel-0000370,NK-4fKQNTfxn4QBuqoqW7G5jy,NK-kph4vGHcR4PWZLH5ySLBGC,UnknownLink,subject,object
rel-0000371,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-cTkUHjA2KKzMN8Q5FARSDr,Ownership,owner,asset
rel-0000372,NK-mKQDgfCbpm3qCS4V4jmyGY,NK-Ey4zKtNt4Ph7MjJXaSv6hp,Directorship,director,organization
rel-0000373,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-JggZXdbFSBUEZVQw6huQqZ,Ownership,owner,asset
rel-0000374,NK-igyv6yjASbCpftww8x4hKu,NK-Q8Yf63DZvNxe8CxL76CTyQ,Ownership,owner,asset
rel-0000375,NK-dEqWCxXHxuQ4tbWFS9UWLv,NK-B665Dju9JuPnWyj6t4abSu,Ownership,owner,asset
rel-0000376,NK-hgHY5xSHHKeca9UNmDTHZA,NK-9ZwpQsJnPrXZ9L732PxX6Z,UnknownLink,subject,object
rel-0000377,NK-VTVYqUpi64Hs3AqmbVXHiC,NK-ToCWRMbJsmw44Wuw5czHbf,UnknownLink,subject,object
rel-0000378,NK-jqXHr8jsSFcyJZjkP7Jmvd,NK-oE9r7Kprj4NjHaDiL22jDg,Ownership,owner,asset
rel-0000379,NK-igyv6yjASbCpftww8x4hKu,NK-fmiz2q2YELGTFYFzoLiTNR,Ownership,owner,asset
rel-0000380,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-cFTAZzRXGjkUcd6Gyy27Jt,Ownership,owner,asset
rel-0000381,NK-T6hyMXZBpZHE9adGRo9oKv,NK-Yfxk62ToF9Khg2QrJDF3kg,UnknownLink,subject,object
rel-0000382,NK-kmNC4gcozwdd4aYfhFM4BH,NK-CLHz5VT8ZUqkmz2VNL8Jkp,Ownership,owner,asset
rel-0000383,NK-UWtuFDX57KwGPkmMhT5FAE,NK-cuGsPY3WoUoFNMCJJsenX6,Ownership,owner,asset
rel-0000384,NK-Lb5RNnbSkrEVkch4X4Wqhr,NK-SV95ipkZgCiqjoerehGX8a,UnknownLink,subject,object
rel-0000385,NK-CaXS7Ff4cML6eWVaUh4Gq4,NK-ZyZMYBqJVRexWGU2e5y7mV,Ownership,owner,asset
rel-0000386,NK-kRLZSaxcBRHfcPLqJFnTqy,NK-DjKatvEX7ZwRN5eqenMk9h,Ownership,owner,asset
rel-0000387,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-QnkiCnsbZZUjxcRJ28YyMg,Ownership,owner,asset
rel-0000388,NK-A5qcJCCbcHmwrgktucH2g9,NK-g6e4hbgyuzTmvoJCeBbi3K,Ownership,owner,asset
rel-0000389,NK-age9dC3mmLCRgadhEfKnK5,NK-afrWGvSvNL3kFe7qDuykZ7,UnknownLink,subject,object
rel-0000390,NK-33oEamFr2g72R7x9cKw2UV,NK-VDe3X9uywA6VSLnvUKFZp6,UnknownLink,subject,object
rel-0000391,Q5438334,NK-nQSCbexo9PtVQMtpt3SaFe,Ownership,owner,asset
rel-0000392,NK-QNFu9CxeTsgL8pkPj9XEBT,NK-7KdJY6Khh8UaJRXftjip3U,Ownership,owner,asset
rel-0000393,NK-myCfgW7XtwGWQBdxet33EC,NK-if7DHQYTjVJB3Q6CDconpr,Ownership,owner,asset
rel-0000394,NK-Vw5ZBJwq48pcNSY4tHMUVK,NK-VNMhmBMxuGJ3vChRRRLNxt,Ownership,owner,asset
rel-0000395,NK-JmNrnPg2uML3j64XD5GwHU,NK-446LyQXDAU8WtWgWVfjB8r,UnknownLink,subject,object
rel-0000396,NK-MZDN2J79xoT9cFdwHjEHBU,NK-UxuvNgUoKWKwukjs8yF9h8,Ownership,owner,asset
rel-0000397,NK-2s3eNdEKF8tjWF5CE8EsYq,NK-PiZym3EnLwkYrJM6YeymsB,Ownership,owner,asset
rel-0000398,NK-KZAfWVvSzRxkHymUM8hqXq,NK-S56ktA6gnXU3jNNp6KDhAm,Ownership,owner,asset
rel-0000399,NK-VDEKGF5ZgHAkye4kGuUXs3,NK-AeM6TjfC9zBnuB2DB2y8GU,Ownership,owner,asset
rel-0000400,Q315514,NK-VC75huJwQJZGmfMMLxfCVe,Ownership,owner,asset
rel-0000401,NK-b3fcbf4CHMfChZi52uVcjS,NK-bAqqSRZZBYcdQVyR5UVwJw,Ownership,owner,asset
rel-0000402,NK-7K6aFVAVzdkgPcSb3L6mxt,NK-QjGGQ5WTQvQ24ZjBMVgXPe,Ownership,owner,asset
rel-0000403,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-5fuJ2GhNYWVebE8GwU8uoq,Ownership,owner,asset
rel-0000404,NK-L4xEdVEsG9cRcLXYLfWG5Z,NK-kEZM2wuJ3hUzSkat4amYgX,Ownership,owner,asset
rel-0000405,NK-EMsn2oMUNhuzsSVMHvnPj4,NK-c2HxjjKVBRD57JTcWBQdoN,Ownership,owner,asset
rel-0000406,NK-UAZm3dAKQyJxdnaVZJTENT,NK-mogNbwN2oTeTXGVV6T4GGH,UnknownLink,subject,object
rel-0000407,NK-dwGHsmXtjM2q4inQJDPu5R,NK-dqAaENTGtNQ4anQuKLWc5u,UnknownLink,subject,object
rel-0000408,Q55107083,NK-a3HAhkP9q9bMjdVtvbz5Rw,Ownership,owner,asset
rel-0000409,Q315514,NK-GgRoVJi8Jvx4zHoVv3Npwe,Ownership,owner,asset
rel-0000410,NK-3ywCKneZ5y6ZFye3WZFkit,NK-XYVpBAVxYC8oxc2eDEAvDn,Ownership,owner,asset
rel-0000411,Q30637627,NK-AwkPdLFb4h5iaMV8bm4rAL,Ownership,owner,asset
rel-0000412,NK-ntyLT6ZMcGjFjVhoDiZVWr,ofac-43161,Ownership,owner,asset
rel-0000413,NK-JiqtKLyiW2DGktmcTHPwUE,NK-AtreF7ykMTF2nTqLyttZwP,Directorship,director,organization
rel-0000414,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-6BsaUBW8wXogYHp4W3XG49,Ownership,owner,asset
rel-0000415,NK-Zc6o4Z5D94X6P9SZ5Ewb7H,NK-cot5SHSQpZqMKtyQu8Xnqw,Ownership,owner,asset
rel-0000416,NK-P7DotjxhpxznfyL3DUTEUA,ofac-43214,Ownership,owner,asset
rel-0000417,NK-o2ArfmsszN5yAjGrrABCR6,NK-nEo6QFF9FQ5mmU7GkHPmnL,Ownership,owner,asset
rel-0000418,NK-Zi7ccTjftTTfka6egtJuVW,NK-7TYrKPV8UAyjSY4dNM5Z32,Ownership,owner,asset
rel-0000419,NK-YtGUMVwCge6e4yQfLohEK3,NK-9ZwpQsJnPrXZ9L732PxX6Z,UnknownLink,subject,object
rel-0000420,NK-4j3JMVTDG6uNChe8HqPbHJ,NK-mBsJpjYEyW5ktoRU6UHQ8C,Ownership,owner,asset
rel-0000421,NK-EsgJuMFxEHoniHVAkx4zFt,NK-bTGLhnYM9Nm2sM9n7NrHJq,Ownership,owner,asset
rel-0000422,NK-XTmPrMa72dVTW2SNkzGtcP,NK-dqAaENTGtNQ4anQuKLWc5u,UnknownLink,subject,object
rel-0000423,NK-UAZm3dAKQyJxdnaVZJTENT,NK-ffWPCMZuCAKPWTxTRzWLZH,Ownership,owner,asset
rel-0000424,NK-BA4PDofbzjMfnYCGBYeH9T,NK-aqnaYqBgUKEvXwxqoHfeo4,Ownership,owner,asset
rel-0000425,NK-VDEKGF5ZgHAkye4kGuUXs3,NK-VLNkrPj3yJPipjcTjKEzvc,Ownership,owner,asset
rel-0000426,Q136661266,NK-Nk9cwQwyV8EvueUPVENVuU,UnknownLink,subject,object
rel-0000427,NK-gXE46CnqWX4iMLsJeT52mr,NK-ZNntvGKq8XNQJZnKvXXo2d,Ownership,owner,asset
rel-0000428,NK-Mn7p6k2UzcBwAeWe9jiAX2,NK-PtVKj3tMAVxxbK6bBJimHj,Directorship,director,organization
rel-0000429,NK-hLVP3W7jxxkmKb5unyRsaY,NK-hG2G57vigv2woTh3taLcqD,Ownership,owner,asset
rel-0000430,NK-evrvbakkBCMJVKcfUjKCHn,NK-ZnYiZtD7dxWhuh7Z4h8hkm,Ownership,owner,asset
rel-0000431,NK-2GxZti9s2Kvq7tnVZqtGKx,NK-A772ak6sq6vF78koiXQBed,UnknownLink,subject,object
rel-0000432,NK-fbqAVZacLgdXaXkQS68u4f,NK-kHPNTphE8npHHxAn9XmfQU,UnknownLink,subject,object
rel-0000433,Q51120320,NK-b8K7iez7sg5Tw7HUPg6kMt,Ownership,owner,asset
